county,category,taxonomic_group,taxonomic_subgroup,common_name,state_conservation_rank,global_conservation_rank,human_pop_county,human_growth_rate,land_area,water_area,pop_per_mi
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,American Bittersweet,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Prickly Hornwort,S3,G4?,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Five-angled Dodder,S3,G4G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Fragrant Flat Sedge,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Schweinitz's Flat Sedge,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Robbins Spike Rush,S3,G4G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Great St. John's Wort,S3,G4T4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Pale Vetchling,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Stiff Yellow Flax,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Bog Aster,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Grasses,Wiry Panic Grass,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Grasses,American Phragmites,S3,G5T4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Algae-like Pondweed,S3,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Sooty Beak Sedge,S3S4,G4G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Balsam Willow,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Pod Grass,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Small Skullcap,S3,G4T4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Upland Goldenrod,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Ontario Aster,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,False Pennyroyal,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Hiddenfruit Bladderwort,S3,G4G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Lesser Bladderwort,S3,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Neckweed,S3,G5T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Golden Eagle,"SHB,S1N",G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Birds,Owls,Short-eared Owl,S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Black Tern,S2B,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Birds,"Grouse, Pheasants, Turkeys",Spruce Grouse,S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Birds,Shrikes,Loggerhead Shrike,S1B,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Ferns,Rugulose Grape Fern,S1,G3,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Clubmosses,Northern Running-pine,S1S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Clubmosses,Sitka Clubmoss,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Ferns,Fragrant Cliff Fern,S1S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Clubmosses,Fir Clubmoss,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Quillworts,Northern Quillwort,S1,GNR,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Quillworts,Hidden Spike Moss,S1,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Ferns and Fern Allies,Clubmosses,Northern Bristly Club Moss,S2,G5T4T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Fish,"Minnows, Shiners, Suckers",Pugnose Shiner,S1S2,G3,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Animal,Fish,Salmon and Trout,Round Whitefish,S1S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Dwarf White Birch,S1,G4G5Q,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Autumnal Water-starwort,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Orchids,Calypso,SH,G5T5?,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Northern Clustered Sedge,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Carey's Sedge,S1S2,G4G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Bristly Nodding Sedge,S1,G5TNR,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Emory's Sedge,S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Northern Bog Sedge,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Cloud Sedge,S1S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Livid Sedge,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Sartwell's Sedge,S1S2,G4G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Many-headed Sedge,SH,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Sparse-flowered Sedge,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Scarlet Indian-paintbrush,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Orchids,Small Southern Yellow Lady's Slipper,SH,G5T3T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,American Dragonhead,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Ovate Spike Rush,S1S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Alpine Willow-herb,S1,G5T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Swamp Aster,SH,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Lesser Fringed Gentian,S1,G5TNRQ,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Mare's Tail,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Downy Lettuce,S1,G5?,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Orchids,Southern Twayblade,S1S2,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Sweet Coltsfoot,S1,G5T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Downy Phlox,SH,G5T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Orchids,Hooker's Orchid,S1,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Small's Knotweed,S1S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Straight-leaved Pondweed,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Whorled Mountain Mint,S1S2,G5T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Swamp Buttercup,S1,GNR,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Heart Sorrel,SH,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Slender Bulrush,S2,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Sharp-tipped Blue-eyed Grass,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Slender Pondweed,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Lindley's Aster,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Small-headed Aster,SH,G5T5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Sedges,Clinton's Club Sedge,S1,G4,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
St. Lawrence,Plant,Flowering Plants,Other Flowering Plants,Northern Bog Violet,S1,G5,106566,-4.6918,6939914687,367260873,1.458374704767597e-5
Suffolk,Animal,Beetles,Tiger Beetles,Northeastern Beach Tiger Beetle,SX,G3G4T2,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,Sparrows and Towhees,Henslow's Sparrow,S3B,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Upland Sandpiper,S3B,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Northern Harrier,"S3B,S3N",G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,Wrens,Sedge Wren,S3B,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Bald Eagle,"S2S3B,S2N",G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,Grebes,Pied-billed Grebe,"S3B,S1N",G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Common Tern,S3B,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Least Tern,S3B,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Butterflies and Moths,Butterflies and Skippers,Frosted Elfin,S1S2,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Conifers,Conifers,Atlantic White Cedar,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Dragonflies and Damselflies,Damselflies,Little Bluet,S1,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Dragonflies and Damselflies,Damselflies,Scarlet Bluet,S2,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Dragonflies and Damselflies,Damselflies,Pine Barrens Bluet,S1,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Ferns,Blunt-lobe Grape Fern,S2S3,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Ferns and Fern Allies,Horsetails,Meadow Horsetail,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Fish,Darters and Sunfishes,Banded Sunfish,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Fish,Darters and Sunfishes,Swamp Darter,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Seaside Gerardia,S2S3,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Yellow Giant-hyssop,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Woodland Agrimony,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Stargrass,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Seabeach Amaranth,S2,G2,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Seacoast Angelica,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Orchids,Dragon's Mouth Orchid,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Purple Milkweed,S2S3,G5?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Green Milkweed,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Smooth Beggar-ticks,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Seaside Bulrush,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Green Rock Cress,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Terrestrial Starwort,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Brown Bog Sedge,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Clustered Sedge,S2S3,G4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,White-edge Sedge,S2,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Marsh Straw Sedge,S2S3,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,False Hop Sedge,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Fernald's Sedge,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Midland Sedge,S2,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Black-edge Sedge,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Reflexed Sedge,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Dune Sandspur,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Bushy Rockrose,S2,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Early Frostweed,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Great Plains Flatsedge,S1S2,G5T5?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Little-leaf Tick Trefoil,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Persimmon,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Knotted Spike Rush,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Long-tubercled Spike Rush,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Salt-marsh Spike Rush,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Trinerved White Boneset,S2S3,G5T4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Fringed Boneset,S2,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Showy Aster,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Marsh Fimbry,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Rough Avens,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Rough Pennyroyal,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Swamp Sunflower,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Featherfoil,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Creeping St. John's-wort,S2,G3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Shrubby St. John's Wort,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Slender Blue Flag,S2,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Slender Pinweed,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Narrow-leaved Bush Clover,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Velvety Bush Clover,S2,G4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Northern Blazing Star,S2,G5?T3,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Eastern Grasswort,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Sandplain Wild Flax,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Southern Yellow Flax,S2,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Globe-fruited Ludwigia,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Clasping Bugleweed,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Farwell's Water Milfoil,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Oakes' Evening Primrose,S2,G4G5Q,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Golden Club,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Violet Wood Sorrel,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Red Pigweed,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Swamp Lousewort,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Seaside Plantain,S2S3,G5T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Riverweed,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Nuttall's Milkwort,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Swamp Cottonwood,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Spotted Pondweed,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Coastal Silverweed,S2,G5TNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Comb-leaved Mermaid Weed,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Blunt Mountain Mint,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Horned Beak Sedge,S1,G4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Sedges,Short-beaked Beak Sedge,S2,G4?,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Tooth Cup,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Sea Pink,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Dwarf Glasswort,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Flax-leaf Whitetop,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Wild Pink,S2,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Rough Hedge Nettle,S2,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Northern Bog Aster,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Annual Saltmarsh Aster,S2S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Carolina Whitlow Grass,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Grasses,Northern Gama Grass,S2,G5TNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Small Floating Bladderwort,S2,G4,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Fibrous Bladderwort,S2,G4G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Southern Arrowwood,S2,G5T4T5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Primrose-leaved Violet,S2,G5TNR,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Large Yellow-eyed Grass,S2,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Swamp Agrimony,S3,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
Suffolk,Plant,Flowering Plants,Other Flowering Plants,Hairy Angelica,S1,G5,1468140,-1.7533,2359930478,3786764809,2.3885029783484693e-4
